Detalle_ID|Factura|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario
91301|SO65617|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99
91302|SO65618|Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99
91308|SO65621|Bikes|Road Bikes|270|Road-350-W Yellow, 40|1|1700.99
91309|SO65622|Bikes|Road Bikes|273|Road-350-W Yellow, 48|1|1700.99
91310|SO65623|Bikes|Touring Bikes|264|Touring-1000 Blue, 50|1|2384.07
91311|SO65623|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
91312|SO65623|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99
91315|SO65625|Bikes|Touring Bikes|251|Touring-1000 Yellow, 46|1|2384.07
91316|SO65625|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
91322|SO65628|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
91323|SO65628|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91324|SO65629|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
91331|SO65633|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
91335|SO65635|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
91336|SO65635|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91337|SO65635|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
91338|SO65635|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
91339|SO65635|Clothing|Caps|9|AWC Logo Cap|1|8.99
91340|SO65635|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
91341|SO65636|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|2294.99
91342|SO65636|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
91343|SO65636|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91344|SO65636|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
91378|SO65650|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
91379|SO65650|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91380|SO65650|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
91386|SO65653|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91400|SO65660|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
91401|SO65660|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
91402|SO65660|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
91406|SO65663|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
91407|SO65663|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
91421|SO65668|Bikes|Road Bikes|296|Road-750 Black, 52|1|539.99
91422|SO65668|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
91423|SO65669|Bikes|Road Bikes|91|Road-250 Black, 48|1|2443.35
91424|SO65669|Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49
91425|SO65669|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
91426|SO65670|Bikes|Road Bikes|93|Road-250 Black, 58|1|2443.35
91427|SO65670|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
91428|SO65670|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91429|SO65670|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
91436|SO65673|Bikes|Touring Bikes|251|Touring-1000 Yellow, 46|1|2384.07
91437|SO65673|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
91446|SO65677|Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99
91447|SO65677|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
91480|SO65690|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
91481|SO65690|Clothing|Caps|9|AWC Logo Cap|1|8.99
91484|SO65692|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
91495|SO65696|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91496|SO65696|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
91497|SO65696|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
91536|SO65715|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
91537|SO65715|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
91548|SO65720|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
91549|SO65720|Clothing|Vests|162|Classic Vest, M|1|63.5
91550|SO65721|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
91558|SO65724|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2319.99
91559|SO65724|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
91560|SO65724|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91561|SO65725|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
91562|SO65725|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
91563|SO65725|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
91568|SO65728|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49
91570|SO65730|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
91571|SO65730|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
91572|SO65730|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91584|SO65735|Bikes|Touring Bikes|265|Touring-1000 Blue, 54|1|2384.07
91585|SO65735|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
91586|SO65736|Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07
91587|SO65736|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
91588|SO65736|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
91589|SO65736|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
91590|SO65737|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
91591|SO65737|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
91613|SO65743|Bikes|Touring Bikes|267|Touring-2000 Blue, 46|1|1214.85
91614|SO65743|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
91615|SO65744|Bikes|Touring Bikes|251|Touring-1000 Yellow, 46|1|2384.07
91616|SO65744|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
91636|SO65751|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
91637|SO65751|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
91638|SO65751|Clothing|Gloves|157|Half-Finger Gloves, L|1|24.49
91653|SO65762|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
91654|SO65762|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91655|SO65762|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|1|53.99
91656|SO65762|Clothing|Caps|9|AWC Logo Cap|1|8.99
91657|SO65763|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
91658|SO65763|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91659|SO65763|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
91660|SO65763|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99
91663|SO65765|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
91664|SO65765|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
91668|SO65768|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
91669|SO65768|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
91670|SO65769|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91671|SO65770|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
91672|SO65770|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
91673|SO65770|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
91674|SO65771|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
91675|SO65771|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
91676|SO65771|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99
91691|SO65776|Bikes|Touring Bikes|267|Touring-2000 Blue, 46|1|1214.85
91692|SO65776|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
91711|SO65783|Bikes|Road Bikes|90|Road-250 Black, 44|1|2443.35
91712|SO65783|Clothing|Caps|9|AWC Logo Cap|1|8.99
91713|SO65783|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
91715|SO65785|Bikes|Touring Bikes|263|Touring-1000 Blue, 46|1|2384.07
91716|SO65785|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
91719|SO65787|Bikes|Touring Bikes|264|Touring-1000 Blue, 50|1|2384.07
91750|SO65799|Bikes|Road Bikes|296|Road-750 Black, 52|1|539.99
91751|SO65799|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
91757|SO65802|Bikes|Mountain Bikes|279|Mountain-400-W Silver, 42|1|769.49
91758|SO65802|Accessories|Bike Stands|176|All-Purpose Bike Stand|1|159
91767|SO65806|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
91768|SO65806|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
91785|SO65816|Bikes|Mountain Bikes|277|Mountain-400-W Silver, 38|1|769.49
91786|SO65816|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99
91787|SO65817|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
91788|SO65817|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
91812|SO65827|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91813|SO65827|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
91816|SO65829|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91817|SO65829|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
91818|SO65829|Clothing|Caps|9|AWC Logo Cap|1|8.99
91823|SO65832|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
91824|SO65832|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
91825|SO65832|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
91826|SO65832|Clothing|Caps|9|AWC Logo Cap|1|8.99
91830|SO65834|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
91831|SO65834|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
91832|SO65834|Accessories|Bike Racks|173|Hitch Rack - 4-Bike|1|120
91837|SO65837|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
91838|SO65837|Clothing|Caps|9|AWC Logo Cap|1|8.99
91853|SO65843|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
91854|SO65843|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
91855|SO65843|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
91856|SO65843|Clothing|Caps|9|AWC Logo Cap|1|8.99
91857|SO65844|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
91858|SO65844|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
91859|SO65844|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
91860|SO65845|Clothing|Vests|162|Classic Vest, M|1|63.5
91861|SO65845|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
91866|SO65848|Clothing|Caps|9|AWC Logo Cap|1|8.99
91867|SO65849|Bikes|Mountain Bikes|280|Mountain-400-W Silver, 46|1|769.49
91868|SO65849|Clothing|Shorts|164|Women's Mountain Shorts, S|1|69.99
91869|SO65849|Clothing|Caps|9|AWC Logo Cap|1|8.99
91870|SO65849|Clothing|Jerseys|179|Short-Sleeve Classic Jersey, M|1|53.99
91897|SO65860|Bikes|Touring Bikes|264|Touring-1000 Blue, 50|1|2384.07
91898|SO65860|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
91903|SO65863|Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99
91908|SO65866|Bikes|Road Bikes|270|Road-350-W Yellow, 40|1|1700.99
91909|SO65866|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
91910|SO65866|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91911|SO65866|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|1|53.99
91912|SO65866|Clothing|Caps|9|AWC Logo Cap|1|8.99
91913|SO65867|Bikes|Road Bikes|272|Road-350-W Yellow, 44|1|1700.99
91914|SO65867|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
91915|SO65868|Bikes|Road Bikes|270|Road-350-W Yellow, 40|1|1700.99
91916|SO65868|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
91928|SO65873|Bikes|Road Bikes|98|Road-550-W Yellow, 48|1|1120.49
91929|SO65873|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
91930|SO65873|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
91931|SO65874|Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99
91932|SO65874|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
91933|SO65874|Clothing|Jerseys|179|Short-Sleeve Classic Jersey, M|1|53.99
91937|SO65877|Bikes|Touring Bikes|267|Touring-2000 Blue, 46|1|1214.85
91957|SO65886|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
91958|SO65886|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
91963|SO65889|Bikes|Road Bikes|89|Road-250 Red, 58|1|2443.35
91964|SO65889|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
91965|SO65889|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
91966|SO65889|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
91967|SO65890|Bikes|Mountain Bikes|287|Mountain-500 Black, 42|1|539.99
91968|SO65890|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
91969|SO65890|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99
91971|SO65892|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
91972|SO65892|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
91973|SO65892|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
91975|SO65894|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
91976|SO65895|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
91977|SO65895|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
91978|SO65895|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
91986|SO65900|Clothing|Shorts|165|Women's Mountain Shorts, M|1|69.99
91987|SO65900|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
91989|SO65902|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
91990|SO65902|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
91991|SO65902|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|1|53.99
92002|SO65909|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92003|SO65909|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
92031|SO65922|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
92032|SO65922|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
92043|SO65928|Bikes|Road Bikes|90|Road-250 Black, 44|1|2443.35
92044|SO65928|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
92045|SO65929|Bikes|Mountain Bikes|290|Mountain-500 Black, 52|1|539.99
92046|SO65929|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
92047|SO65929|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
92048|SO65929|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
92049|SO65929|Clothing|Gloves|157|Half-Finger Gloves, L|1|24.49
92053|SO65931|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|2294.99
92054|SO65931|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
92078|SO65940|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
92098|SO65948|Bikes|Road Bikes|271|Road-350-W Yellow, 42|1|1700.99
92099|SO65948|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
92102|SO65950|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
92103|SO65950|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
92104|SO65950|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
92105|SO65950|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92106|SO65951|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
92107|SO65951|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
92108|SO65951|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
92109|SO65952|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
92110|SO65952|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
92111|SO65953|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
92112|SO65954|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
92113|SO65954|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
92117|SO65956|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92118|SO65956|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
92121|SO65958|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
92122|SO65958|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
92123|SO65958|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92130|SO65961|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
92131|SO65961|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92132|SO65961|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
92133|SO65961|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
92139|SO65965|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
92140|SO65965|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
92141|SO65965|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
92143|SO65967|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
92153|SO65972|Clothing|Shorts|165|Women's Mountain Shorts, M|1|69.99
92156|SO65974|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92157|SO65974|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
92164|SO65978|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
92167|SO65980|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
92168|SO65980|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
92169|SO65980|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
92173|SO65982|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
92174|SO65982|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
92175|SO65983|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92176|SO65983|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
92177|SO65984|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
92178|SO65984|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
92179|SO65984|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
92180|SO65985|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
92181|SO65986|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
92182|SO65986|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
92190|SO65990|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
92191|SO65990|Clothing|Caps|9|AWC Logo Cap|1|8.99
92202|SO65996|Bikes|Mountain Bikes|286|Mountain-500 Black, 40|1|539.99
92203|SO65996|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
92204|SO65996|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
92230|SO66005|Bikes|Touring Bikes|266|Touring-1000 Blue, 60|1|2384.07
92231|SO66005|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
92232|SO66005|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99
92235|SO66007|Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99
92236|SO66007|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
92237|SO66007|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92249|SO66012|Bikes|Touring Bikes|251|Touring-1000 Yellow, 46|1|2384.07
92250|SO66012|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
92251|SO66012|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92252|SO66012|Clothing|Caps|9|AWC Logo Cap|1|8.99
92265|SO66017|Bikes|Road Bikes|272|Road-350-W Yellow, 44|1|1700.99
92266|SO66017|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99
92267|SO66017|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
92284|SO66023|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
92285|SO66023|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
92286|SO66023|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
92287|SO66023|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
92300|SO66028|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
92301|SO66028|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
92320|SO66037|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
92321|SO66037|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
92322|SO66037|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
92323|SO66037|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
92340|SO66045|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
92341|SO66045|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
92344|SO66047|Clothing|Caps|9|AWC Logo Cap|1|8.99
92345|SO66047|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92355|SO66051|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
92356|SO66051|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
92357|SO66051|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
92358|SO66052|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
92359|SO66052|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92360|SO66052|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
92366|SO66055|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2319.99
92367|SO66055|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
92368|SO66055|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99
92369|SO66056|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
92370|SO66056|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
92371|SO66056|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
92372|SO66057|Bikes|Touring Bikes|259|Touring-3000 Yellow, 50|1|742.35
92373|SO66057|Clothing|Socks|171|Racing Socks, M|1|8.99
92377|SO66060|Bikes|Road Bikes|97|Road-550-W Yellow, 44|1|1120.49
92378|SO66060|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92379|SO66060|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
92380|SO66060|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
92381|SO66061|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
92382|SO66061|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
92383|SO66061|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
92396|SO66066|Bikes|Touring Bikes|265|Touring-1000 Blue, 54|1|2384.07
92397|SO66066|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
92398|SO66066|Clothing|Caps|9|AWC Logo Cap|1|8.99
92399|SO66066|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92402|SO66068|Bikes|Touring Bikes|267|Touring-2000 Blue, 46|1|1214.85
92403|SO66068|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
92404|SO66068|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
92405|SO66068|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
92406|SO66069|Bikes|Road Bikes|97|Road-550-W Yellow, 44|1|1120.49
92407|SO66069|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
92408|SO66069|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92409|SO66069|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|1|53.99
92414|SO66072|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49
92415|SO66072|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
92418|SO66074|Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99
92419|SO66074|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
92420|SO66074|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92421|SO66074|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
92428|SO66077|Bikes|Touring Bikes|256|Touring-3000 Blue, 58|1|742.35
92434|SO66079|Bikes|Road Bikes|272|Road-350-W Yellow, 44|1|1700.99
92435|SO66079|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
92436|SO66079|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
92437|SO66079|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
92439|SO66081|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
92440|SO66081|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
92441|SO66082|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
92442|SO66082|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
92443|SO66083|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
92457|SO66090|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2319.99
92458|SO66090|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
92459|SO66090|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
92460|SO66090|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
92461|SO66091|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
92462|SO66091|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
92476|SO66096|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
92479|SO66098|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
92480|SO66098|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
92481|SO66098|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99
92482|SO66098|Clothing|Socks|172|Racing Socks, L|1|8.99
92483|SO66099|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
92484|SO66099|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
