Detalle_ID|Factura|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario
87492|SO64769|Bikes|Touring Bikes|262|Touring-3000 Yellow, 62|1|742.35
87493|SO64769|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87517|SO64778|Bikes|Touring Bikes|267|Touring-2000 Blue, 46|1|1214.85
87521|SO64780|Bikes|Touring Bikes|266|Touring-1000 Blue, 60|1|2384.07
87522|SO64780|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87538|SO64787|Bikes|Mountain Bikes|280|Mountain-400-W Silver, 46|1|769.49
87539|SO64787|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
87540|SO64787|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87562|SO64799|Bikes|Road Bikes|92|Road-250 Black, 52|1|2443.35
87563|SO64799|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87570|SO64803|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
87571|SO64803|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87572|SO64804|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
87573|SO64804|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
87574|SO64804|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99
87575|SO64805|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87576|SO64806|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87577|SO64806|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87596|SO64814|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
87597|SO64814|Clothing|Shorts|165|Women's Mountain Shorts, M|1|69.99
87608|SO64819|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87645|SO64835|Bikes|Mountain Bikes|278|Mountain-400-W Silver, 40|1|769.49
87646|SO64835|Clothing|Shorts|166|Women's Mountain Shorts, L|1|69.99
87647|SO64835|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
87652|SO64837|Bikes|Mountain Bikes|281|Mountain-500 Silver, 40|1|564.99
87653|SO64837|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87662|SO64840|Bikes|Touring Bikes|269|Touring-2000 Blue, 54|1|1214.85
87663|SO64840|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87668|SO64842|Bikes|Touring Bikes|252|Touring-1000 Yellow, 50|1|2384.07
87669|SO64842|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
87670|SO64842|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
87671|SO64842|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87691|SO64850|Bikes|Touring Bikes|254|Touring-1000 Yellow, 60|1|2384.07
87692|SO64850|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87693|SO64850|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87694|SO64850|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
87695|SO64850|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87696|SO64851|Bikes|Touring Bikes|252|Touring-1000 Yellow, 50|1|2384.07
87697|SO64851|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87698|SO64851|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87701|SO64853|Bikes|Touring Bikes|258|Touring-3000 Yellow, 44|1|742.35
87702|SO64853|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87703|SO64853|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87704|SO64853|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87705|SO64854|Bikes|Road Bikes|90|Road-250 Black, 44|1|2443.35
87706|SO64854|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87707|SO64854|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87708|SO64854|Clothing|Caps|9|AWC Logo Cap|1|8.99
87718|SO64861|Bikes|Road Bikes|273|Road-350-W Yellow, 48|1|1700.99
87719|SO64861|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87720|SO64861|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
87721|SO64861|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87722|SO64862|Bikes|Mountain Bikes|280|Mountain-400-W Silver, 46|1|769.49
87723|SO64862|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
87724|SO64862|Clothing|Gloves|157|Half-Finger Gloves, L|1|24.49
87740|SO64869|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
87741|SO64869|Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49
87746|SO64872|Clothing|Shorts|166|Women's Mountain Shorts, L|1|69.99
87747|SO64873|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87755|SO64878|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
87756|SO64878|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
87764|SO64882|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
87797|SO64893|Bikes|Road Bikes|96|Road-550-W Yellow, 42|1|1120.49
87798|SO64893|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87799|SO64893|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
87800|SO64894|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
87801|SO64894|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
87802|SO64894|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87803|SO64894|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87808|SO64897|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|2294.99
87809|SO64897|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
87810|SO64897|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87811|SO64897|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87812|SO64897|Clothing|Caps|9|AWC Logo Cap|1|8.99
87813|SO64898|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
87814|SO64898|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87815|SO64898|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87816|SO64899|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87817|SO64899|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
87818|SO64899|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
87820|SO64901|Clothing|Shorts|165|Women's Mountain Shorts, M|1|69.99
87821|SO64901|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
87822|SO64902|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99
87823|SO64902|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
87828|SO64904|Bikes|Mountain Bikes|289|Mountain-500 Black, 48|1|539.99
87829|SO64904|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
87830|SO64904|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87835|SO64907|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87836|SO64907|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87837|SO64908|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87838|SO64908|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
87839|SO64908|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
87840|SO64909|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87841|SO64909|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
87842|SO64909|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
87861|SO64919|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87862|SO64919|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87863|SO64920|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87864|SO64920|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87865|SO64921|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87866|SO64921|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87867|SO64921|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
87886|SO64930|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
87887|SO64930|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
87888|SO64930|Clothing|Gloves|155|Half-Finger Gloves, S|1|24.49
87889|SO64931|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
87890|SO64931|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
87891|SO64931|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
87897|SO64934|Bikes|Road Bikes|270|Road-350-W Yellow, 40|1|1700.99
87898|SO64934|Clothing|Jerseys|179|Short-Sleeve Classic Jersey, M|1|53.99
87902|SO64937|Bikes|Road Bikes|98|Road-550-W Yellow, 48|1|1120.49
87905|SO64939|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
87906|SO64939|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87929|SO64950|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87939|SO64955|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
87940|SO64955|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87941|SO64956|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87942|SO64956|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
87943|SO64956|Clothing|Caps|9|AWC Logo Cap|1|8.99
87948|SO64959|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87949|SO64959|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87959|SO64964|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
87962|SO64966|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87963|SO64966|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
87964|SO64966|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
87966|SO64968|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87967|SO64968|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
87968|SO64969|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87969|SO64969|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
87970|SO64969|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87972|SO64971|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
87973|SO64971|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87974|SO64972|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
87975|SO64972|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87976|SO64972|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99
87977|SO64973|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87978|SO64973|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
87979|SO64973|Clothing|Socks|172|Racing Socks, L|1|8.99
87980|SO64974|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87981|SO64974|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87982|SO64974|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87983|SO64975|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87984|SO64975|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
87985|SO64975|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
88001|SO64981|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88009|SO64985|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
88010|SO64985|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
88012|SO64987|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
88013|SO64987|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
88014|SO64987|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
88015|SO64988|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
88016|SO64988|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88017|SO64988|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
88018|SO64988|Clothing|Caps|9|AWC Logo Cap|1|8.99
88033|SO64994|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
88034|SO64994|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
88035|SO64994|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
88036|SO64995|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
88040|SO64997|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
88041|SO64998|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
88042|SO64998|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
88043|SO64999|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
88044|SO64999|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
88045|SO64999|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
88055|SO65002|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|2294.99
88056|SO65002|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
88057|SO65002|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
88058|SO65002|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
88076|SO65010|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
88077|SO65011|Clothing|Caps|9|AWC Logo Cap|1|8.99
88078|SO65011|Bikes|Touring Bikes|258|Touring-3000 Yellow, 44|1|742.35
88079|SO65012|Bikes|Touring Bikes|252|Touring-1000 Yellow, 50|1|2384.07
88080|SO65012|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
88094|SO65017|Bikes|Road Bikes|273|Road-350-W Yellow, 48|1|1700.99
88095|SO65017|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
88096|SO65017|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
88108|SO65022|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
88109|SO65022|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
88110|SO65022|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
88122|SO65027|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
88140|SO65037|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
88141|SO65037|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
88142|SO65037|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
88143|SO65038|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
88144|SO65038|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
88145|SO65038|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
88160|SO65044|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88161|SO65045|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88162|SO65046|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
88163|SO65046|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|1|49.99
88164|SO65047|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
88170|SO65051|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
88185|SO65058|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
88199|SO65063|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
88200|SO65063|Accessories|Bike Racks|173|Hitch Rack - 4-Bike|1|120
88213|SO65067|Bikes|Road Bikes|89|Road-250 Red, 58|1|2443.35
88214|SO65067|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
88230|SO65072|Bikes|Touring Bikes|263|Touring-1000 Blue, 46|1|2384.07
88231|SO65072|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
88243|SO65078|Bikes|Road Bikes|97|Road-550-W Yellow, 44|1|1120.49
88244|SO65078|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
88245|SO65079|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49
88246|SO65079|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
88260|SO65086|Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99
88261|SO65086|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
88270|SO65089|Bikes|Road Bikes|89|Road-250 Red, 58|1|1466.01
88277|SO65092|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
88278|SO65093|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
88279|SO65093|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
88280|SO65094|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
88285|SO65097|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
88286|SO65097|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
88287|SO65097|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
88288|SO65097|Clothing|Vests|162|Classic Vest, M|1|63.5
88289|SO65098|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
88290|SO65099|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
88291|SO65099|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
88292|SO65100|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
88302|SO65106|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
88316|SO65113|Clothing|Caps|9|AWC Logo Cap|1|8.99
88317|SO65113|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
88318|SO65114|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88319|SO65114|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
88323|SO65116|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88324|SO65116|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
88328|SO65118|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
88329|SO65118|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
88334|SO65121|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
88335|SO65121|Clothing|Socks|171|Racing Socks, M|1|8.99
88336|SO65122|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
88337|SO65122|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
88338|SO65122|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
88341|SO65124|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88342|SO65124|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
88343|SO65124|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
88348|SO65127|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88349|SO65127|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
88350|SO65127|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
88351|SO65127|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
88360|SO65132|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
88361|SO65133|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
88362|SO65133|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
88363|SO65133|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
88364|SO65133|Clothing|Gloves|157|Half-Finger Gloves, L|1|24.49
88376|SO65137|Bikes|Touring Bikes|250|Touring-2000 Blue, 60|1|1214.85
88377|SO65137|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
88381|SO65139|Bikes|Road Bikes|271|Road-350-W Yellow, 42|1|1700.99
88382|SO65139|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
88383|SO65139|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
88384|SO65139|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
88391|SO65142|Bikes|Road Bikes|92|Road-250 Black, 52|1|2443.35
88392|SO65142|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
88564|SO65159|Components|Saddles|206|ML Mountain Seat/Saddle|3|23.484
88565|SO65159|Components|Brakes|245|Front Brakes|1|63.9
88566|SO65159|Clothing|Shorts|164|Women's Mountain Shorts, S|4|41.994
88567|SO65159|Components|Mountain Frames|202|ML Mountain Frame-W - Silver, 42|1|218.454
88568|SO65159|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|5|1376.994
88569|SO65159|Components|Chains|249|Chain|2|12.144
88570|SO65159|Components|Mountain Frames|222|LL Mountain Frame - Black, 44|1|149.874
88571|SO65159|Components|Mountain Frames|214|LL Mountain Frame - Silver, 42|4|158.43
88572|SO65159|Clothing|Shorts|166|Women's Mountain Shorts, L|6|41.994
88573|SO65159|Components|Mountain Frames|201|ML Mountain Frame-W - Silver, 40|1|218.454
88574|SO65159|Components|Cranksets|248|HL Crankset|2|242.994
88575|SO65159|Components|Handlebars|106|ML Mountain Handlebars|1|37.152
88576|SO65159|Components|Pedals|234|HL Mountain Pedal|2|48.594
88577|SO65159|Components|Handlebars|105|LL Mountain Handlebars|2|26.724
88578|SO65159|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|1376.994
88579|SO65159|Components|Derailleurs|242|Front Derailleur|1|54.894
88580|SO65159|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|2|1391.994
88581|SO65160|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|672.294
88582|SO65160|Bikes|Road Bikes|270|Road-350-W Yellow, 40|11|986.5742
88583|SO65160|Components|Pedals|235|LL Road Pedal|3|24.294
88584|SO65160|Clothing|Socks|172|Racing Socks, L|3|5.394
88585|SO65160|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|5|29.994
88586|SO65160|Clothing|Vests|162|Classic Vest, M|4|38.1
88587|SO65160|Components|Pedals|236|ML Road Pedal|2|37.254
88588|SO65160|Clothing|Gloves|156|Half-Finger Gloves, M|5|14.694
88589|SO65160|Bikes|Road Bikes|295|Road-750 Black, 48|6|323.994
88590|SO65160|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|29.994
88591|SO65160|Bikes|Road Bikes|98|Road-550-W Yellow, 48|2|672.294
88592|SO65160|Bikes|Road Bikes|296|Road-750 Black, 52|5|323.994
88593|SO65160|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|5|29.994
88594|SO65160|Components|Pedals|237|HL Road Pedal|4|48.594
88595|SO65160|Components|Road Frames|35|LL Road Frame - Black, 52|5|202.332
88596|SO65160|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|11|31.3142
88597|SO65160|Clothing|Gloves|155|Half-Finger Gloves, S|3|14.694
88598|SO65160|Accessories|Helmets|5|Sport-100 Helmet, Black|7|20.994
88599|SO65160|Bikes|Road Bikes|95|Road-550-W Yellow, 40|1|672.294
88600|SO65160|Bikes|Road Bikes|271|Road-350-W Yellow, 42|9|1020.594
88601|SO65160|Bikes|Road Bikes|90|Road-250 Black, 44|4|1466.01
88602|SO65160|Components|Road Frames|132|ML Road Frame-W - Yellow, 44|1|356.898
88603|SO65160|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|2|32.394
88604|SO65160|Clothing|Vests|161|Classic Vest, S|8|38.1
88605|SO65160|Accessories|Helmets|8|Sport-100 Helmet, Blue|6|20.994
88606|SO65160|Accessories|Bike Racks|173|Hitch Rack - 4-Bike|4|72
88607|SO65160|Accessories|Helmets|4|Sport-100 Helmet, Red|3|20.994
88608|SO65160|Components|Road Frames|119|ML Road Frame-W - Yellow, 38|1|356.898
88609|SO65160|Components|Road Frames|133|ML Road Frame-W - Yellow, 48|2|356.898
88610|SO65160|Bikes|Road Bikes|274|Road-750 Black, 58|1|323.994
88611|SO65160|Bikes|Road Bikes|273|Road-350-W Yellow, 48|17|935.5445
88612|SO65160|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|5|32.394
88613|SO65160|Clothing|Caps|9|AWC Logo Cap|7|5.394
88614|SO65160|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|2|2.994
88615|SO65160|Accessories|Cleaners|174|Bike Wash - Dissolver|6|4.77
88616|SO65160|Components|Road Frames|19|LL Road Frame - Black, 58|1|202.332
88617|SO65160|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|7|32.994
88692|SO65165|Bikes|Touring Bikes|259|Touring-3000 Yellow, 50|1|445.41
88693|SO65165|Bikes|Touring Bikes|266|Touring-1000 Blue, 60|1|1430.442
88694|SO65165|Bikes|Touring Bikes|250|Touring-2000 Blue, 60|1|728.91
88695|SO65165|Bikes|Touring Bikes|276|Touring-3000 Blue, 50|1|445.41
88696|SO65165|Bikes|Touring Bikes|263|Touring-1000 Blue, 46|1|1430.442
88740|SO65171|Clothing|Shorts|166|Women's Mountain Shorts, L|2|41.994
88741|SO65171|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|3|1376.994
88742|SO65171|Clothing|Shorts|165|Women's Mountain Shorts, M|2|41.994
88743|SO65171|Clothing|Shorts|164|Women's Mountain Shorts, S|10|41.994
88799|SO65174|Components|Mountain Frames|214|LL Mountain Frame - Silver, 42|2|158.43
88800|SO65174|Components|Pedals|234|HL Mountain Pedal|5|48.594
88801|SO65174|Clothing|Gloves|155|Half-Finger Gloves, S|5|14.694
88802|SO65174|Bikes|Mountain Bikes|285|Mountain-500 Silver, 52|3|338.994
88803|SO65174|Clothing|Jerseys|180|Short-Sleeve Classic Jersey, L|3|32.394
88804|SO65174|Clothing|Shorts|164|Women's Mountain Shorts, S|5|41.994
88805|SO65174|Components|Mountain Frames|45|HL Mountain Frame - Silver, 38|3|818.7
88806|SO65174|Components|Saddles|206|ML Mountain Seat/Saddle|4|23.484
88807|SO65174|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|4|29.994
88808|SO65174|Components|Mountain Frames|222|LL Mountain Frame - Black, 44|1|149.874
88809|SO65174|Components|Cranksets|246|LL Crankset|6|105.294
88810|SO65174|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|3|1391.994
88811|SO65174|Components|Mountain Frames|202|ML Mountain Frame-W - Silver, 42|2|218.454
88812|SO65174|Clothing|Vests|162|Classic Vest, M|6|38.1
88813|SO65174|Accessories|Cleaners|174|Bike Wash - Dissolver|4|4.77
88814|SO65174|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|6|1391.994
88815|SO65174|Components|Chains|249|Chain|1|12.144
88816|SO65174|Components|Bottom Brackets|293|HL Bottom Bracket|2|72.894
88817|SO65174|Clothing|Vests|161|Classic Vest, S|8|38.1
88818|SO65174|Accessories|Helmets|5|Sport-100 Helmet, Black|7|20.994
88819|SO65174|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|4|32.394
88820|SO65174|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|4|1376.994
88821|SO65174|Clothing|Jerseys|13|Long-Sleeve Logo Jersey, XL|5|29.994
88822|SO65174|Accessories|Bike Racks|173|Hitch Rack - 4-Bike|6|72
88823|SO65174|Components|Mountain Frames|39|HL Mountain Frame - Silver, 46|4|818.7
