Detalle_ID|Factura|Categoria|Subcategoria|Producto_ID|Producto|Unidades|Precio_Unitario
86876|SO64528|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
86885|SO64534|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
86886|SO64534|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
86887|SO64535|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
86889|SO64537|Bikes|Mountain Bikes|282|Mountain-500 Silver, 42|1|564.99
86890|SO64537|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
86891|SO64537|Clothing|Socks|171|Racing Socks, M|1|8.99
86900|SO64540|Bikes|Road Bikes|273|Road-350-W Yellow, 48|1|1700.99
86901|SO64540|Clothing|Gloves|157|Half-Finger Gloves, L|1|24.49
86913|SO64543|Bikes|Road Bikes|273|Road-350-W Yellow, 48|1|1700.99
86914|SO64543|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
86915|SO64544|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
86916|SO64544|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
86922|SO64547|Bikes|Mountain Bikes|78|Mountain-200 Silver, 46|1|2319.99
86923|SO64547|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
86933|SO64552|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
86934|SO64552|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
86935|SO64552|Clothing|Jerseys|178|Short-Sleeve Classic Jersey, S|1|53.99
86938|SO64555|Clothing|Shorts|166|Women's Mountain Shorts, L|1|69.99
86941|SO64558|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
86942|SO64558|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
86945|SO64560|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
86956|SO64566|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
86957|SO64566|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
86965|SO64570|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
86966|SO64570|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
86967|SO64570|Clothing|Caps|9|AWC Logo Cap|1|8.99
86968|SO64570|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
86983|SO64576|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
86984|SO64576|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
86985|SO64577|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
86986|SO64577|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
86993|SO64580|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
86994|SO64580|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
86995|SO64580|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
86996|SO64581|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
86997|SO64581|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
86998|SO64581|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
86999|SO64581|Clothing|Caps|9|AWC Logo Cap|1|8.99
87002|SO64583|Bikes|Road Bikes|89|Road-250 Red, 58|1|2443.35
87003|SO64583|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87004|SO64583|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87005|SO64583|Clothing|Caps|9|AWC Logo Cap|1|8.99
87015|SO64587|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
87016|SO64587|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87017|SO64587|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87018|SO64587|Clothing|Vests|163|Classic Vest, L|1|63.5
87019|SO64587|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
87024|SO64589|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2319.99
87025|SO64589|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87026|SO64589|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87027|SO64589|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87049|SO64596|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49
87050|SO64596|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
87051|SO64596|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
87058|SO64599|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
87059|SO64599|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87060|SO64599|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87065|SO64601|Bikes|Touring Bikes|257|Touring-3000 Blue, 62|1|742.35
87066|SO64601|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
87067|SO64601|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
87068|SO64601|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87069|SO64601|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87094|SO64611|Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07
87098|SO64613|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
87099|SO64613|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87100|SO64613|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87101|SO64613|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
87108|SO64617|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87109|SO64617|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
87115|SO64621|Clothing|Jerseys|179|Short-Sleeve Classic Jersey, M|1|53.99
87116|SO64622|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
87117|SO64622|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87118|SO64622|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87119|SO64622|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87120|SO64622|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87144|SO64631|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
87145|SO64632|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87146|SO64632|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
87147|SO64632|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87148|SO64632|Accessories|Bike Racks|173|Hitch Rack - 4-Bike|1|120
87149|SO64633|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87168|SO64643|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87169|SO64643|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
87170|SO64643|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
87171|SO64643|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
87182|SO64647|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
87183|SO64647|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87222|SO64661|Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99
87223|SO64661|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87224|SO64662|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|2294.99
87225|SO64662|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
87226|SO64662|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87227|SO64662|Clothing|Socks|171|Racing Socks, M|1|8.99
87228|SO64663|Bikes|Mountain Bikes|81|Mountain-200 Black, 46|1|2294.99
87229|SO64663|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
87230|SO64663|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87231|SO64663|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87234|SO64665|Bikes|Touring Bikes|266|Touring-1000 Blue, 60|1|2384.07
87235|SO64665|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87240|SO64667|Bikes|Touring Bikes|268|Touring-2000 Blue, 50|1|1214.85
87241|SO64667|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87246|SO64669|Clothing|Vests|162|Classic Vest, M|1|63.5
87247|SO64669|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
87250|SO64671|Bikes|Road Bikes|273|Road-350-W Yellow, 48|1|1700.99
87251|SO64671|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87252|SO64671|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87253|SO64671|Clothing|Caps|9|AWC Logo Cap|1|8.99
87254|SO64672|Bikes|Road Bikes|94|Road-550-W Yellow, 38|1|1120.49
87255|SO64672|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
87265|SO64676|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
87266|SO64676|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87267|SO64676|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87268|SO64676|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
87273|SO64678|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
87283|SO64682|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
87284|SO64682|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87285|SO64682|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87286|SO64683|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87289|SO64685|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87290|SO64685|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87298|SO64689|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
87299|SO64689|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
87300|SO64689|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87301|SO64689|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87302|SO64689|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87309|SO64692|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
87310|SO64692|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
87311|SO64692|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87312|SO64692|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87323|SO64697|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
87324|SO64697|Clothing|Gloves|157|Half-Finger Gloves, L|1|24.49
87335|SO64701|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87336|SO64701|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87337|SO64702|Clothing|Shorts|164|Women's Mountain Shorts, S|1|69.99
87356|SO64710|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
87357|SO64710|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87358|SO64710|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87362|SO64712|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
87363|SO64712|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
87364|SO64712|Clothing|Gloves|157|Half-Finger Gloves, L|1|24.49
87369|SO64714|Bikes|Touring Bikes|255|Touring-3000 Blue, 54|1|742.35
87370|SO64714|Clothing|Caps|9|AWC Logo Cap|1|8.99
87394|SO64724|Bikes|Road Bikes|295|Road-750 Black, 48|1|539.99
87398|SO64727|Bikes|Touring Bikes|252|Touring-1000 Yellow, 50|1|2384.07
87399|SO64727|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87400|SO64727|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87401|SO64728|Bikes|Mountain Bikes|278|Mountain-400-W Silver, 40|1|769.49
87402|SO64728|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87403|SO64729|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87404|SO64730|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
87405|SO64730|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87406|SO64731|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87407|SO64731|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
87408|SO64731|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87417|SO64734|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
87420|SO64736|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2319.99
87421|SO64736|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87423|SO64738|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
87434|SO64744|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87435|SO64744|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
87436|SO64745|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87437|SO64745|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
87460|SO64756|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
87470|SO64762|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87471|SO64762|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87472|SO64762|Clothing|Jerseys|11|Long-Sleeve Logo Jersey, M|1|49.99
87497|SO64771|Bikes|Touring Bikes|250|Touring-2000 Blue, 60|1|1214.85
87498|SO64771|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87499|SO64771|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87501|SO64773|Bikes|Road Bikes|272|Road-350-W Yellow, 44|1|1700.99
87502|SO64773|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
87523|SO64781|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
87524|SO64781|Clothing|Caps|9|AWC Logo Cap|1|8.99
87525|SO64781|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
87530|SO64783|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
87531|SO64784|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
87532|SO64784|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87533|SO64784|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
87542|SO64789|Bikes|Touring Bikes|266|Touring-1000 Blue, 60|1|2384.07
87543|SO64789|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
87544|SO64789|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
87550|SO64793|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
87551|SO64793|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87553|SO64795|Bikes|Mountain Bikes|289|Mountain-500 Black, 48|1|539.99
87554|SO64795|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
87555|SO64795|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87556|SO64796|Bikes|Road Bikes|273|Road-350-W Yellow, 48|1|1700.99
87557|SO64796|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
87558|SO64796|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
87564|SO64800|Bikes|Road Bikes|91|Road-250 Black, 48|1|2443.35
87565|SO64800|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87566|SO64801|Bikes|Mountain Bikes|278|Mountain-400-W Silver, 40|1|769.49
87567|SO64801|Clothing|Shorts|166|Women's Mountain Shorts, L|1|69.99
87580|SO64808|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
87581|SO64808|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87585|SO64810|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
87586|SO64810|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87587|SO64810|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87626|SO64827|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
87627|SO64827|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87638|SO64833|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87639|SO64833|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87640|SO64833|Clothing|Caps|9|AWC Logo Cap|1|8.99
87641|SO64833|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
87642|SO64834|Bikes|Mountain Bikes|280|Mountain-400-W Silver, 46|1|769.49
87643|SO64834|Clothing|Shorts|164|Women's Mountain Shorts, S|1|69.99
87644|SO64834|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
87654|SO64838|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
87655|SO64838|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87656|SO64838|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
87657|SO64838|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87681|SO64846|Bikes|Touring Bikes|251|Touring-1000 Yellow, 46|1|2384.07
87682|SO64846|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87687|SO64848|Bikes|Road Bikes|96|Road-550-W Yellow, 42|1|1120.49
87688|SO64848|Clothing|Caps|9|AWC Logo Cap|1|8.99
87689|SO64848|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87711|SO64856|Clothing|Shorts|164|Women's Mountain Shorts, S|1|69.99
87716|SO64859|Clothing|Caps|9|AWC Logo Cap|1|8.99
87730|SO64864|Bikes|Mountain Bikes|77|Mountain-200 Silver, 42|1|2319.99
87735|SO64867|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
87736|SO64867|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87745|SO64871|Clothing|Shorts|164|Women's Mountain Shorts, S|1|69.99
87748|SO64874|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87751|SO64876|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87752|SO64876|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87753|SO64877|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87754|SO64877|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87761|SO64881|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
87762|SO64881|Accessories|Tires and Tubes|231|Touring Tire|1|28.99
87763|SO64881|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87772|SO64885|Bikes|Mountain Bikes|289|Mountain-500 Black, 48|1|539.99
87779|SO64888|Bikes|Road Bikes|91|Road-250 Black, 48|1|2443.35
87780|SO64888|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87781|SO64888|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
87782|SO64888|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
87783|SO64889|Bikes|Touring Bikes|253|Touring-1000 Yellow, 54|1|2384.07
87784|SO64889|Clothing|Socks|171|Racing Socks, M|1|8.99
87785|SO64890|Bikes|Touring Bikes|265|Touring-1000 Blue, 54|1|2384.07
87786|SO64890|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87787|SO64890|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87788|SO64890|Clothing|Caps|9|AWC Logo Cap|1|8.99
87789|SO64891|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
87790|SO64891|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87791|SO64891|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
87792|SO64891|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87805|SO64896|Bikes|Touring Bikes|251|Touring-1000 Yellow, 46|1|2384.07
87806|SO64896|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87807|SO64896|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87831|SO64905|Bikes|Road Bikes|92|Road-250 Black, 52|1|2443.35
87832|SO64905|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87843|SO64910|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
87844|SO64910|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
87845|SO64911|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
87846|SO64911|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87847|SO64912|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87848|SO64912|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87849|SO64912|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
87855|SO64915|Accessories|Bottles and Cages|168|Mountain Bottle Cage|1|9.99
87856|SO64915|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87857|SO64916|Clothing|Shorts|164|Women's Mountain Shorts, S|1|69.99
87858|SO64917|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87870|SO64923|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
87871|SO64923|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87872|SO64923|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
87879|SO64928|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
87880|SO64928|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87881|SO64928|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87882|SO64928|Clothing|Gloves|157|Half-Finger Gloves, L|1|24.49
87901|SO64936|Bikes|Road Bikes|272|Road-350-W Yellow, 44|1|1700.99
87913|SO64943|Bikes|Road Bikes|294|Road-750 Black, 44|1|539.99
87914|SO64943|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
87915|SO64943|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87921|SO64946|Bikes|Touring Bikes|252|Touring-1000 Yellow, 50|1|2384.07
87922|SO64946|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
87923|SO64946|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87924|SO64946|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
87925|SO64947|Bikes|Touring Bikes|254|Touring-1000 Yellow, 60|1|2384.07
87926|SO64947|Clothing|Caps|9|AWC Logo Cap|1|8.99
87928|SO64949|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
87937|SO64954|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
87938|SO64954|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
87944|SO64957|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
87945|SO64957|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
87950|SO64960|Accessories|Tires and Tubes|230|HL Road Tire|1|32.6
87951|SO64960|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
87952|SO64960|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
87953|SO64961|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
87954|SO64962|Clothing|Caps|9|AWC Logo Cap|1|8.99
87965|SO64967|Accessories|Tires and Tubes|220|Touring Tire Tube|1|4.99
87971|SO64970|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
87989|SO64977|Clothing|Shorts|165|Women's Mountain Shorts, M|1|69.99
87990|SO64977|Clothing|Jerseys|10|Long-Sleeve Logo Jersey, S|1|49.99
88002|SO64982|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88003|SO64982|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
88004|SO64983|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88005|SO64983|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
88006|SO64983|Accessories|Bike Stands|176|All-Purpose Bike Stand|1|159
88019|SO64989|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
88020|SO64989|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
88046|SO65000|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
88047|SO65000|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
88048|SO65000|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88049|SO65000|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
88050|SO65000|Clothing|Jerseys|12|Long-Sleeve Logo Jersey, L|1|49.99
88075|SO65009|Bikes|Road Bikes|92|Road-250 Black, 52|1|2443.35
88089|SO65015|Bikes|Touring Bikes|263|Touring-1000 Blue, 46|1|2384.07
88090|SO65015|Accessories|Bottles and Cages|169|Road Bottle Cage|1|8.99
88091|SO65015|Accessories|Bottles and Cages|167|Water Bottle - 30 oz.|1|4.99
88092|SO65015|Accessories|Hydration Packs|177|Hydration Pack - 70 oz.|1|54.99
88093|SO65016|Bikes|Road Bikes|274|Road-750 Black, 58|1|539.99
88104|SO65020|Bikes|Touring Bikes|269|Touring-2000 Blue, 54|1|1214.85
88105|SO65020|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
88106|SO65021|Bikes|Mountain Bikes|79|Mountain-200 Black, 38|1|2294.99
88107|SO65021|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
88114|SO65024|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
88115|SO65024|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
88116|SO65024|Accessories|Helmets|8|Sport-100 Helmet, Blue|1|34.99
88117|SO65024|Clothing|Jerseys|181|Short-Sleeve Classic Jersey, XL|1|53.99
88119|SO65026|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88120|SO65026|Accessories|Tires and Tubes|227|HL Mountain Tire|1|35
88121|SO65026|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
88128|SO65032|Bikes|Mountain Bikes|76|Mountain-200 Silver, 38|1|2319.99
88129|SO65032|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
88146|SO65039|Accessories|Tires and Tubes|225|LL Mountain Tire|1|24.99
88147|SO65039|Accessories|Tires and Tubes|218|Mountain Tire Tube|1|4.99
88148|SO65039|Accessories|Cleaners|174|Bike Wash - Dissolver|1|7.95
88173|SO65053|Accessories|Tires and Tubes|219|Road Tire Tube|1|3.99
88174|SO65053|Clothing|Vests|163|Classic Vest, L|1|63.5
88175|SO65053|Accessories|Tires and Tubes|229|ML Road Tire|1|24.99
88179|SO65055|Accessories|Tires and Tubes|226|ML Mountain Tire|1|29.99
88180|SO65055|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
88181|SO65056|Accessories|Tires and Tubes|228|LL Road Tire|1|21.49
88182|SO65056|Accessories|Tires and Tubes|170|Patch Kit/8 Patches|1|2.29
88189|SO65060|Bikes|Mountain Bikes|277|Mountain-400-W Silver, 38|1|769.49
88190|SO65060|Accessories|Helmets|4|Sport-100 Helmet, Red|1|34.99
88191|SO65060|Clothing|Gloves|156|Half-Finger Gloves, M|1|24.49
88207|SO65065|Bikes|Mountain Bikes|80|Mountain-200 Black, 42|1|2294.99
88208|SO65065|Accessories|Fenders|175|Fender Set - Mountain|1|21.98
88209|SO65065|Accessories|Helmets|5|Sport-100 Helmet, Black|1|34.99
88215|SO65068|Bikes|Road Bikes|91|Road-250 Black, 48|1|2443.35
